transaction_id,account_id,customer_email,transaction_date,amount,currency,country,status,remarks
TXN2025,AC002025,user2025@bank.com,1/1/2024,3024,USD,US,SUCCESS,OK
TXN2026,AC002026,user2026@bank.com,1/1/2024,3025,USD,US,SUCCESS,OK
TXN2027,AC002027,user2027@bank.com,1/1/2024,3026,USD,US,SUCCESS,OK
TXN2028,AC002028,user2028@bank.com,1/1/2024,3027,USD,US,SUCCESS,OK
TXN2029,AC002029,user2029@bank.com,1/1/2024,3028,USD,US,SUCCESS,OK
TXN2030,AC002030,user2030@bank.com,1/1/2024,3029,USD,US,SUCCESS,OK
TXN2031,AC002031,user2031@bank.com,1/1/2024,3030,USD,US,SUCCESS,OK
TXN2032,AC002032,user2032@bank.com,1/1/2024,3031,USD,US,SUCCESS,OK
TXN2033,AC002033,user2033@bank.com,1/1/2024,3032,USD,US,SUCCESS,OK
TXN2034,AC002034,user2034@bank.com,1/1/2024,3033,USD,US,SUCCESS,OK
TXN2035,AC002035,user2035@bank.com,1/1/2024,3034,USD,US,SUCCESS,OK
TXN2036,AC002036,user2036@bank.com,1/1/2024,3035,USD,US,SUCCESS,OK
TXN2037,AC002037,user2037@bank.com,1/1/2024,3036,USD,US,SUCCESS,OK
TXN2038,AC002038,user2038@bank.com,1/1/2024,3037,USD,US,SUCCESS,OK
TXN2039,AC002039,user2039@bank.com,1/1/2024,3038,USD,US,SUCCESS,OK
TXN2040,AC002040,user2040@bank.com,1/1/2024,3039,USD,US,SUCCESS,OK
TXN2041,AC002041,user2041@bank.com,1/1/2024,3040,USD,US,SUCCESS,OK
TXN2042,AC002042,user2042@bank.com,1/1/2024,3041,USD,US,SUCCESS,OK
TXN2043,AC002043,user2043@bank.com,1/1/2024,3042,USD,US,SUCCESS,OK
TXN2044,AC002044,user2044@bank.com,1/1/2024,3043,USD,US,SUCCESS,OK
TXN2045,AC002045,user2045@bank.com,1/1/2024,3044,USD,US,SUCCESS,OK
TXN2046,AC002046,user2046@bank.com,1/1/2024,3045,USD,US,SUCCESS,OK
TXN2047,AC002047,user2047@bank.com,1/1/2024,3046,USD,US,SUCCESS,OK
TXN2048,AC002048,user2048@bank.com,1/1/2024,3047,USD,US,SUCCESS,OK
TXN2049,AC002049,user2049@bank.com,1/1/2024,3048,USD,US,SUCCESS,OK
TXN2050,AC002050,user2050@bank.com,1/1/2024,3049,USD,US,SUCCESS,OK
TXN2051,AC002051,user2051@bank.com,1/1/2024,3050,USD,US,SUCCESS,OK
TXN2052,AC002052,user2052@bank.com,1/1/2024,3051,USD,US,SUCCESS,OK
TXN2053,AC002053,user2053@bank.com,1/1/2024,3052,USD,US,SUCCESS,OK
TXN2054,AC002054,user2054@bank.com,1/1/2024,3053,USD,US,SUCCESS,OK
TXN2055,AC002055,user2055@bank.com,1/1/2024,3054,USD,US,SUCCESS,OK
TXN2056,AC002056,user2056@bank.com,1/1/2024,3055,USD,US,SUCCESS,OK
TXN2057,AC002057,user2057@bank.com,1/1/2024,3056,USD,US,SUCCESS,OK
TXN2058,AC002058,user2058@bank.com,1/1/2024,3057,USD,US,SUCCESS,OK
TXN2059,AC002059,user2059@bank.com,1/1/2024,3058,USD,US,SUCCESS,OK
TXN2060,AC002060,user2060@bank.com,1/1/2024,3059,USD,US,SUCCESS,OK
TXN2061,AC002061,user2061@bank.com,1/1/2024,3060,USD,US,SUCCESS,OK
TXN2062,AC002062,user2062@bank.com,1/1/2024,3061,USD,US,SUCCESS,OK
TXN2063,AC002063,user2063@bank.com,1/1/2024,3062,USD,US,SUCCESS,OK
TXN2064,AC002064,user2064@bank.com,1/1/2024,3063,USD,US,SUCCESS,OK
TXN2065,AC002065,user2065@bank.com,1/1/2024,3064,USD,US,SUCCESS,OK
TXN2066,AC002066,user2066@bank.com,1/1/2024,3065,USD,US,SUCCESS,OK
TXN2067,AC002067,user2067@bank.com,1/1/2024,3066,USD,US,SUCCESS,OK
TXN2068,AC002068,user2068@bank.com,1/1/2024,3067,USD,US,SUCCESS,OK
TXN2069,AC002069,user2069@bank.com,1/1/2024,3068,USD,US,SUCCESS,OK
TXN2070,AC002070,user2070@bank.com,1/1/2024,3069,USD,US,SUCCESS,OK
TXN2071,AC002071,user2071@bank.com,1/1/2024,3070,USD,US,SUCCESS,OK
TXN2072,AC002072,user2072@bank.com,1/1/2024,3071,USD,US,SUCCESS,OK
TXN2073,AC002073,user2073@bank.com,1/1/2024,3072,USD,US,SUCCESS,OK
TXN2074,AC002074,user2074@bank.com,1/1/2024,3073,USD,US,SUCCESS,OK
TXN2075,AC002075,user2075@bank.com,1/1/2024,3074,USD,US,SUCCESS,OK
TXN2076,AC002076,user2076@bank.com,1/1/2024,3075,USD,US,SUCCESS,OK
TXN2077,AC002077,user2077@bank.com,1/1/2024,3076,USD,US,SUCCESS,OK
TXN2078,AC002078,user2078@bank.com,1/1/2024,3077,USD,US,SUCCESS,OK
TXN2079,AC002079,user2079@bank.com,1/1/2024,3078,USD,US,SUCCESS,OK
TXN2080,AC002080,user2080@bank.com,1/1/2024,3079,USD,US,SUCCESS,OK
TXN2081,AC002081,user2081@bank.com,1/1/2024,3080,USD,US,SUCCESS,OK
TXN2082,AC002082,user2082@bank.com,1/1/2024,3081,USD,US,SUCCESS,OK
TXN2083,AC002083,user2083@bank.com,1/1/2024,3082,USD,US,SUCCESS,OK
TXN2084,AC002084,user2084@bank.com,1/1/2024,3083,USD,US,SUCCESS,OK
TXN2085,AC002085,user2085@bank.com,1/1/2024,3084,USD,US,SUCCESS,OK
TXN2086,AC002086,user2086@bank.com,1/1/2024,3085,USD,US,SUCCESS,OK
TXN2087,AC002087,user2087@bank.com,1/1/2024,3086,USD,US,SUCCESS,OK
TXN2088,AC002088,user2088@bank.com,1/1/2024,3087,USD,US,SUCCESS,OK
TXN2089,AC002089,user2089@bank.com,1/1/2024,3088,USD,US,SUCCESS,OK
TXN2090,AC002090,user2090@bank.com,1/1/2024,3089,USD,US,SUCCESS,OK
TXN2091,AC002091,user2091@bank.com,1/1/2024,3090,USD,US,SUCCESS,OK
TXN2092,AC002092,user2092@bank.com,1/1/2024,3091,USD,US,SUCCESS,OK
TXN2093,AC002093,user2093@bank.com,1/1/2024,3092,USD,US,SUCCESS,OK
TXN2094,AC002094,user2094@bank.com,1/1/2024,3093,USD,US,SUCCESS,OK
TXN2095,AC002095,user2095@bank.com,1/1/2024,3094,USD,US,SUCCESS,OK
TXN2096,AC002096,user2096@bank.com,1/1/2024,3095,USD,US,SUCCESS,OK
TXN2097,AC002097,user2097@bank.com,1/1/2024,3096,USD,US,SUCCESS,OK
TXN2098,AC002098,user2098@bank.com,1/1/2024,3097,USD,US,SUCCESS,OK
TXN2099,AC002099,user2099@bank.com,1/1/2024,3098,USD,US,SUCCESS,OK
TXN2100,AC002100,user2100@bank.com,1/1/2024,3099,USD,US,SUCCESS,OK
TXN2101,AC002101,user2101@bank.com,1/1/2024,3100,USD,US,SUCCESS,OK
TXN2102,AC002102,user2102@bank.com,1/1/2024,3101,USD,US,SUCCESS,OK
TXN2103,AC002103,user2103@bank.com,1/1/2024,3102,USD,US,SUCCESS,OK
TXN2104,AC002104,user2104@bank.com,1/1/2024,3103,USD,US,SUCCESS,OK
TXN2105,AC002105,user2105@bank.com,1/1/2024,3104,USD,US,SUCCESS,OK
TXN2106,AC002106,user2106@bank.com,1/1/2024,3105,USD,US,SUCCESS,OK
TXN2107,AC002107,user2107@bank.com,1/1/2024,3106,USD,US,SUCCESS,OK
TXN2108,AC002108,user2108@bank.com,1/1/2024,3107,USD,US,SUCCESS,OK
TXN2109,AC002109,user2109@bank.com,1/1/2024,3108,USD,US,SUCCESS,OK
TXN2110,AC002110,user2110@bank.com,1/1/2024,3109,USD,US,SUCCESS,OK
TXN2111,AC002111,user2111@bank.com,1/1/2024,3110,USD,US,SUCCESS,OK
TXN2112,AC002112,user2112@bank.com,1/1/2024,3111,USD,US,SUCCESS,OK
TXN2113,AC002113,user2113@bank.com,1/1/2024,3112,USD,US,SUCCESS,OK
TXN2114,AC002114,user2114@bank.com,1/1/2024,3113,USD,US,SUCCESS,OK
TXN2115,AC002115,user2115@bank.com,1/1/2024,3114,USD,US,SUCCESS,OK
TXN2116,AC002116,user2116@bank.com,1/1/2024,3115,USD,US,SUCCESS,OK
TXN2117,AC002117,user2117@bank.com,1/1/2024,3116,USD,US,SUCCESS,OK
TXN2118,AC002118,user2118@bank.com,1/1/2024,3117,USD,US,SUCCESS,OK
TXN2119,AC002119,user2119@bank.com,1/1/2024,3118,USD,US,SUCCESS,OK
TXN2120,AC002120,user2120@bank.com,1/1/2024,3119,USD,US,SUCCESS,OK
TXN2121,AC002121,user2121@bank.com,1/1/2024,3120,USD,US,SUCCESS,OK
TXN2122,AC002122,user2122@bank.com,1/1/2024,3121,USD,US,SUCCESS,OK
TXN2123,AC002123,user2123@bank.com,1/1/2024,3122,USD,US,SUCCESS,OK
TXN2124,AC002124,user2124@bank.com,1/1/2024,3123,USD,US,SUCCESS,OK
TXN2125,AC002125,user2125@bank.com,1/1/2024,3124,USD,US,SUCCESS,OK
TXN2126,AC002126,user2126@bank.com,1/1/2024,3125,USD,US,SUCCESS,OK
TXN2127,AC002127,user2127@bank.com,1/1/2024,3126,USD,US,SUCCESS,OK
TXN2128,AC002128,user2128@bank.com,1/1/2024,3127,USD,US,SUCCESS,OK
TXN2129,AC002129,user2129@bank.com,1/1/2024,3128,USD,US,SUCCESS,OK
TXN2130,AC002130,user2130@bank.com,1/1/2024,3129,USD,US,SUCCESS,OK
TXN2131,AC002131,user2131@bank.com,1/1/2024,3130,USD,US,SUCCESS,OK
TXN2132,AC002132,user2132@bank.com,1/1/2024,3131,USD,US,SUCCESS,OK
TXN2133,AC002133,user2133@bank.com,1/1/2024,3132,USD,US,SUCCESS,OK
TXN2134,AC002134,user2134@bank.com,1/1/2024,3133,USD,US,SUCCESS,OK
TXN2135,AC002135,user2135@bank.com,1/1/2024,3134,USD,US,SUCCESS,OK
TXN2136,AC002136,user2136@bank.com,1/1/2024,3135,USD,US,SUCCESS,OK
TXN2137,AC002137,user2137@bank.com,1/1/2024,3136,USD,US,SUCCESS,OK
TXN2138,AC002138,user2138@bank.com,1/1/2024,3137,USD,US,SUCCESS,OK
TXN2139,AC002139,user2139@bank.com,1/1/2024,3138,USD,US,SUCCESS,OK
TXN2140,AC002140,user2140@bank.com,1/1/2024,3139,USD,US,SUCCESS,OK
TXN2141,AC002141,user2141@bank.com,1/1/2024,3140,USD,US,SUCCESS,OK
TXN2142,AC002142,user2142@bank.com,1/1/2024,3141,USD,US,SUCCESS,OK
TXN2143,AC002143,user2143@bank.com,1/1/2024,3142,USD,US,SUCCESS,OK
TXN2144,AC002144,user2144@bank.com,1/1/2024,3143,USD,US,SUCCESS,OK
TXN2145,AC002145,user2145@bank.com,1/1/2024,3144,USD,US,SUCCESS,OK
TXN2146,AC002146,user2146@bank.com,1/1/2024,3145,USD,US,SUCCESS,OK
TXN2147,AC002147,user2147@bank.com,1/1/2024,3146,USD,US,SUCCESS,OK
TXN2148,AC002148,user2148@bank.com,1/1/2024,3147,USD,US,SUCCESS,OK
TXN2149,AC002149,user2149@bank.com,1/1/2024,3148,USD,US,SUCCESS,OK
TXN2150,AC002150,user2150@bank.com,1/1/2024,3149,USD,US,SUCCESS,OK
TXN2151,AC002151,user2151@bank.com,1/1/2024,3150,USD,US,SUCCESS,OK
TXN2152,AC002152,user2152@bank.com,1/1/2024,3151,USD,US,SUCCESS,OK
TXN2153,AC002153,user2153@bank.com,1/1/2024,3152,USD,US,SUCCESS,OK
TXN2154,AC002154,user2154@bank.com,1/1/2024,3153,USD,US,SUCCESS,OK
TXN2155,AC002155,user2155@bank.com,1/1/2024,3154,USD,US,SUCCESS,OK
TXN2156,AC002156,user2156@bank.com,1/1/2024,3155,USD,US,SUCCESS,OK
TXN2157,AC002157,user2157@bank.com,1/1/2024,3156,USD,US,SUCCESS,OK
TXN2158,AC002158,user2158@bank.com,1/1/2024,3157,USD,US,SUCCESS,OK
TXN2159,AC002159,user2159@bank.com,1/1/2024,3158,USD,US,SUCCESS,OK
TXN2160,AC002160,user2160@bank.com,1/1/2024,3159,USD,US,SUCCESS,OK
TXN2161,AC002161,user2161@bank.com,1/1/2024,3160,USD,US,SUCCESS,OK
TXN2162,AC002162,user2162@bank.com,1/1/2024,3161,USD,US,SUCCESS,OK
TXN2163,AC002163,user2163@bank.com,1/1/2024,3162,USD,US,SUCCESS,OK
TXN2164,AC002164,user2164@bank.com,1/1/2024,3163,USD,US,SUCCESS,OK
TXN2165,AC002165,user2165@bank.com,1/1/2024,3164,USD,US,SUCCESS,OK
TXN2166,AC002166,user2166@bank.com,1/1/2024,3165,USD,US,SUCCESS,OK
TXN2167,AC002167,user2167@bank.com,1/1/2024,3166,USD,US,SUCCESS,OK
TXN2168,AC002168,user2168@bank.com,1/1/2024,3167,USD,US,SUCCESS,OK
TXN2169,AC002169,user2169@bank.com,1/1/2024,3168,USD,US,SUCCESS,OK
TXN2170,AC002170,user2170@bank.com,1/1/2024,3169,USD,US,SUCCESS,OK
TXN2171,AC002171,user2171@bank.com,1/1/2024,3170,USD,US,SUCCESS,OK
TXN2172,AC002172,user2172@bank.com,1/1/2024,3171,USD,US,SUCCESS,OK
TXN2173,AC002173,user2173@bank.com,1/1/2024,3172,USD,US,SUCCESS,OK
TXN2174,AC002174,user2174@bank.com,1/1/2024,3173,USD,US,SUCCESS,OK
TXN2175,AC002175,user2175@bank.com,1/1/2024,3174,USD,US,SUCCESS,OK
TXN2176,AC002176,user2176@bank.com,1/1/2024,3175,USD,US,SUCCESS,OK
TXN2177,AC002177,user2177@bank.com,1/1/2024,3176,USD,US,SUCCESS,OK
TXN2178,AC002178,user2178@bank.com,1/1/2024,3177,USD,US,SUCCESS,OK
TXN2179,AC002179,user2179@bank.com,1/1/2024,3178,USD,US,SUCCESS,OK
TXN2180,AC002180,user2180@bank.com,1/1/2024,3179,USD,US,SUCCESS,OK
TXN2181,AC002181,user2181@bank.com,1/1/2024,3180,USD,US,SUCCESS,OK
TXN2182,AC002182,user2182@bank.com,1/1/2024,3181,USD,US,SUCCESS,OK
TXN2183,AC002183,user2183@bank.com,1/1/2024,3182,USD,US,SUCCESS,OK
TXN2184,AC002184,user2184@bank.com,1/1/2024,3183,USD,US,SUCCESS,OK
TXN2185,AC002185,user2185@bank.com,1/1/2024,3184,USD,US,SUCCESS,OK
TXN2186,AC002186,user2186@bank.com,1/1/2024,3185,USD,US,SUCCESS,OK
TXN2187,AC002187,user2187@bank.com,1/1/2024,3186,USD,US,SUCCESS,OK
TXN2188,AC002188,user2188@bank.com,1/1/2024,3187,USD,US,SUCCESS,OK
TXN2189,AC002189,user2189@bank.com,1/1/2024,3188,USD,US,SUCCESS,OK
TXN2190,AC002190,user2190@bank.com,1/1/2024,3189,USD,US,SUCCESS,OK
TXN2191,AC002191,user2191@bank.com,1/1/2024,3190,USD,US,SUCCESS,OK
TXN2192,AC002192,user2192@bank.com,1/1/2024,3191,USD,US,SUCCESS,OK
TXN2193,AC002193,user2193@bank.com,1/1/2024,3192,USD,US,SUCCESS,OK
TXN2194,AC002194,user2194@bank.com,1/1/2024,3193,USD,US,SUCCESS,OK
TXN2195,AC002195,user2195@bank.com,1/1/2024,3194,USD,US,SUCCESS,OK
TXN2196,AC002196,user2196@bank.com,1/1/2024,3195,USD,US,SUCCESS,OK
TXN2197,AC002197,user2197@bank.com,1/1/2024,3196,USD,US,SUCCESS,OK
TXN2198,AC002198,user2198@bank.com,1/1/2024,3197,USD,US,SUCCESS,OK
TXN2199,AC002199,user2199@bank.com,1/1/2024,3198,USD,US,SUCCESS,OK
TXN2200,AC002200,user2200@bank.com,1/1/2024,3199,USD,US,SUCCESS,OK
TXN2201,AC002201,user2201@bank.com,1/1/2024,3200,USD,US,SUCCESS,OK
TXN2202,AC002202,user2202@bank.com,1/1/2024,3201,USD,US,SUCCESS,OK
TXN2203,AC002203,user2203@bank.com,1/1/2024,3202,USD,US,SUCCESS,OK
TXN2204,AC002204,user2204@bank.com,1/1/2024,3203,USD,US,SUCCESS,OK
TXN2205,AC002205,user2205@bank.com,1/1/2024,3204,USD,US,SUCCESS,OK
TXN2206,AC002206,user2206@bank.com,1/1/2024,3205,USD,US,SUCCESS,OK
TXN2207,AC002207,user2207@bank.com,1/1/2024,3206,USD,US,SUCCESS,OK
TXN2208,AC002208,user2208@bank.com,1/1/2024,3207,USD,US,SUCCESS,OK
TXN2209,AC002209,user2209@bank.com,1/1/2024,3208,USD,US,SUCCESS,OK
TXN2210,AC002210,user2210@bank.com,1/1/2024,3209,USD,US,SUCCESS,OK
TXN2211,AC002211,user2211@bank.com,1/1/2024,3210,USD,US,SUCCESS,OK
TXN2212,AC002212,user2212@bank.com,1/1/2024,3211,USD,US,SUCCESS,OK
TXN2213,AC002213,user2213@bank.com,1/1/2024,3212,USD,US,SUCCESS,OK
TXN2214,AC002214,user2214@bank.com,1/1/2024,3213,USD,US,SUCCESS,OK
TXN2215,AC002215,user2215@bank.com,1/1/2024,3214,USD,US,SUCCESS,OK
TXN2216,AC002216,user2216@bank.com,1/1/2024,3215,USD,US,SUCCESS,OK
TXN2217,AC002217,user2217@bank.com,1/1/2024,3216,USD,US,SUCCESS,OK
TXN2218,AC002218,user2218@bank.com,1/1/2024,3217,USD,US,SUCCESS,OK
TXN2219,AC002219,user2219@bank.com,1/1/2024,3218,USD,US,SUCCESS,OK
TXN2220,AC002220,user2220@bank.com,1/1/2024,3219,USD,US,SUCCESS,OK
TXN2221,AC002221,user2221@bank.com,1/1/2024,3220,USD,US,SUCCESS,OK
TXN2222,AC002222,user2222@bank.com,1/1/2024,3221,USD,US,SUCCESS,OK
TXN2223,AC002223,user2223@bank.com,1/1/2024,3222,USD,US,SUCCESS,OK
TXN2224,AC002224,user2224@bank.com,1/1/2024,3223,USD,US,SUCCESS,OK
TXN2225,AC002225,user2225@bank.com,1/1/2024,3224,USD,US,SUCCESS,OK
TXN2226,AC002226,user2226@bank.com,1/1/2024,3225,USD,US,SUCCESS,OK
TXN2227,AC002227,user2227@bank.com,1/1/2024,3226,USD,US,SUCCESS,OK
TXN2228,AC002228,user2228@bank.com,1/1/2024,3227,USD,US,SUCCESS,OK
TXN2229,AC002229,user2229@bank.com,1/1/2024,3228,USD,US,SUCCESS,OK
TXN2230,AC002230,user2230@bank.com,1/1/2024,3229,USD,US,SUCCESS,OK
TXN2231,AC002231,user2231@bank.com,1/1/2024,3230,USD,US,SUCCESS,OK
TXN2232,AC002232,user2232@bank.com,1/1/2024,3231,USD,US,SUCCESS,OK
TXN2233,AC002233,user2233@bank.com,1/1/2024,3232,USD,US,SUCCESS,OK
TXN2234,AC002234,user2234@bank.com,1/1/2024,3233,USD,US,SUCCESS,OK
TXN2235,AC002235,user2235@bank.com,1/1/2024,3234,USD,US,SUCCESS,OK
TXN2236,AC002236,user2236@bank.com,1/1/2024,3235,USD,US,SUCCESS,OK
TXN2237,AC002237,user2237@bank.com,1/1/2024,3236,USD,US,SUCCESS,OK
TXN2238,AC002238,user2238@bank.com,1/1/2024,3237,USD,US,SUCCESS,OK
TXN2239,AC002239,user2239@bank.com,1/1/2024,3238,USD,US,SUCCESS,OK
TXN2240,AC002240,user2240@bank.com,1/1/2024,3239,USD,US,SUCCESS,OK
TXN2241,AC002241,user2241@bank.com,1/1/2024,3240,USD,US,SUCCESS,OK
TXN2242,AC002242,user2242@bank.com,1/1/2024,3241,USD,US,SUCCESS,OK
TXN2243,AC002243,user2243@bank.com,1/1/2024,3242,USD,US,SUCCESS,OK
TXN2244,AC002244,user2244@bank.com,1/1/2024,3243,USD,US,SUCCESS,OK
TXN2245,AC002245,user2245@bank.com,1/1/2024,3244,USD,US,SUCCESS,OK
TXN2246,AC002246,user2246@bank.com,1/1/2024,3245,USD,US,SUCCESS,OK
TXN2247,AC002247,user2247@bank.com,1/1/2024,3246,USD,US,SUCCESS,OK
TXN2248,AC002248,user2248@bank.com,1/1/2024,3247,USD,US,SUCCESS,OK
TXN2249,AC002249,user2249@bank.com,1/1/2024,3248,USD,US,SUCCESS,OK
TXN2250,AC002250,user2250@bank.com,1/1/2024,3249,USD,US,SUCCESS,OK
TXN2251,AC002251,user2251@bank.com,1/1/2024,3250,USD,US,SUCCESS,OK
TXN2252,AC002252,user2252@bank.com,1/1/2024,3251,USD,US,SUCCESS,OK
TXN2253,AC002253,user2253@bank.com,1/1/2024,3252,USD,US,SUCCESS,OK
TXN2254,AC002254,user2254@bank.com,1/1/2024,3253,USD,US,SUCCESS,OK
TXN2255,AC002255,user2255@bank.com,1/1/2024,3254,USD,US,SUCCESS,OK
TXN2256,AC002256,user2256@bank.com,1/1/2024,3255,USD,US,SUCCESS,OK
TXN2257,AC002257,user2257@bank.com,1/1/2024,3256,USD,US,SUCCESS,OK
TXN2258,AC002258,user2258@bank.com,1/1/2024,3257,USD,US,SUCCESS,OK
TXN2259,AC002259,user2259@bank.com,1/1/2024,3258,USD,US,SUCCESS,OK
TXN2260,AC002260,user2260@bank.com,1/1/2024,3259,USD,US,SUCCESS,OK
TXN2261,AC002261,user2261@bank.com,1/1/2024,3260,USD,US,SUCCESS,OK
TXN2262,AC002262,user2262@bank.com,1/1/2024,3261,USD,US,SUCCESS,OK
TXN2263,AC002263,user2263@bank.com,1/1/2024,3262,USD,US,SUCCESS,OK
TXN2264,AC002264,user2264@bank.com,1/1/2024,3263,USD,US,SUCCESS,OK
TXN2265,AC002265,user2265@bank.com,1/1/2024,3264,USD,US,SUCCESS,OK
TXN2266,AC002266,user2266@bank.com,1/1/2024,3265,USD,US,SUCCESS,OK
TXN2267,AC002267,user2267@bank.com,1/1/2024,3266,USD,US,SUCCESS,OK
TXN2268,AC002268,user2268@bank.com,1/1/2024,3267,USD,US,SUCCESS,OK
TXN2269,AC002269,user2269@bank.com,1/1/2024,3268,USD,US,SUCCESS,OK
TXN2270,AC002270,user2270@bank.com,1/1/2024,3269,USD,US,SUCCESS,OK
TXN2271,AC002271,user2271@bank.com,1/1/2024,3270,USD,US,SUCCESS,OK
TXN2272,AC002272,user2272@bank.com,1/1/2024,3271,USD,US,SUCCESS,OK
TXN2273,AC002273,user2273@bank.com,1/1/2024,3272,USD,US,SUCCESS,OK
TXN2274,AC002274,user2274@bank.com,1/1/2024,3273,USD,US,SUCCESS,OK
TXN2275,AC002275,user2275@bank.com,1/1/2024,3274,USD,US,SUCCESS,OK
TXN2276,AC002276,user2276@bank.com,1/1/2024,3275,USD,US,SUCCESS,OK
TXN2277,AC002277,user2277@bank.com,1/1/2024,3276,USD,US,SUCCESS,OK
TXN2278,AC002278,user2278@bank.com,1/1/2024,3277,USD,US,SUCCESS,OK
TXN2279,AC002279,user2279@bank.com,1/1/2024,3278,USD,US,SUCCESS,OK
TXN2280,AC002280,user2280@bank.com,1/1/2024,3279,USD,US,SUCCESS,OK
TXN2281,AC002281,user2281@bank.com,1/1/2024,3280,USD,US,SUCCESS,OK
TXN2282,AC002282,user2282@bank.com,1/1/2024,3281,USD,US,SUCCESS,OK
TXN2283,AC002283,user2283@bank.com,1/1/2024,3282,USD,US,SUCCESS,OK
TXN2284,AC002284,user2284@bank.com,1/1/2024,3283,USD,US,SUCCESS,OK
TXN2285,AC002285,user2285@bank.com,1/1/2024,3284,USD,US,SUCCESS,OK
TXN2286,AC002286,user2286@bank.com,1/1/2024,3285,USD,US,SUCCESS,OK
TXN2287,AC002287,user2287@bank.com,1/1/2024,3286,USD,US,SUCCESS,OK
TXN2288,AC002288,user2288@bank.com,1/1/2024,3287,USD,US,SUCCESS,OK
TXN2289,AC002289,user2289@bank.com,1/1/2024,3288,USD,US,SUCCESS,OK
TXN2290,AC002290,user2290@bank.com,1/1/2024,3289,USD,US,SUCCESS,OK
TXN2291,AC002291,user2291@bank.com,1/1/2024,3290,USD,US,SUCCESS,OK
TXN2292,AC002292,user2292@bank.com,1/1/2024,3291,USD,US,SUCCESS,OK
TXN2293,AC002293,user2293@bank.com,1/1/2024,3292,USD,US,SUCCESS,OK
TXN2294,AC002294,user2294@bank.com,1/1/2024,3293,USD,US,SUCCESS,OK
TXN2295,AC002295,user2295@bank.com,1/1/2024,3294,USD,US,SUCCESS,OK
TXN2296,AC002296,user2296@bank.com,1/1/2024,3295,USD,US,SUCCESS,OK
TXN2297,AC002297,user2297@bank.com,1/1/2024,3296,USD,US,SUCCESS,OK
TXN2298,AC002298,user2298@bank.com,1/1/2024,3297,USD,US,SUCCESS,OK
TXN2299,AC002299,user2299@bank.com,1/1/2024,3298,USD,US,SUCCESS,OK
TXN2300,AC002300,user2300@bank.com,1/1/2024,3299,USD,US,SUCCESS,OK
TXN2301,AC002301,user2301@bank.com,1/1/2024,3300,USD,US,SUCCESS,OK
TXN2302,AC002302,user2302@bank.com,1/1/2024,3301,USD,US,SUCCESS,OK
TXN2303,AC002303,user2303@bank.com,1/1/2024,3302,USD,US,SUCCESS,OK
TXN2304,AC002304,user2304@bank.com,1/1/2024,3303,USD,US,SUCCESS,OK
TXN2305,AC002305,user2305@bank.com,1/1/2024,3304,USD,US,SUCCESS,OK
TXN2306,AC002306,user2306@bank.com,1/1/2024,3305,USD,US,SUCCESS,OK
TXN2307,AC002307,user2307@bank.com,1/1/2024,3306,USD,US,SUCCESS,OK
TXN2308,AC002308,user2308@bank.com,1/1/2024,3307,USD,US,SUCCESS,OK
TXN2309,AC002309,user2309@bank.com,1/1/2024,3308,USD,US,SUCCESS,OK
TXN2310,AC002310,user2310@bank.com,1/1/2024,3309,USD,US,SUCCESS,OK
TXN2311,AC002311,user2311@bank.com,1/1/2024,3310,USD,US,SUCCESS,OK
TXN2312,AC002312,user2312@bank.com,1/1/2024,3311,USD,US,SUCCESS,OK
TXN2313,AC002313,user2313@bank.com,1/1/2024,3312,USD,US,SUCCESS,OK
TXN2314,AC002314,user2314@bank.com,1/1/2024,3313,USD,US,SUCCESS,OK
TXN2315,AC002315,user2315@bank.com,1/1/2024,3314,USD,US,SUCCESS,OK
TXN2316,AC002316,user2316@bank.com,1/1/2024,3315,USD,US,SUCCESS,OK
TXN2317,AC002317,user2317@bank.com,1/1/2024,3316,USD,US,SUCCESS,OK
TXN2318,AC002318,user2318@bank.com,1/1/2024,3317,USD,US,SUCCESS,OK
TXN2319,AC002319,user2319@bank.com,1/1/2024,3318,USD,US,SUCCESS,OK
TXN2320,AC002320,user2320@bank.com,1/1/2024,3319,USD,US,SUCCESS,OK
TXN2321,AC002321,user2321@bank.com,1/1/2024,3320,USD,US,SUCCESS,OK
TXN2322,AC002322,user2322@bank.com,1/1/2024,3321,USD,US,SUCCESS,OK
TXN2323,AC002323,user2323@bank.com,1/1/2024,3322,USD,US,SUCCESS,OK
TXN2324,AC002324,user2324@bank.com,1/1/2024,3323,USD,US,SUCCESS,OK
TXN2325,AC002325,user2325@bank.com,1/1/2024,3324,USD,US,SUCCESS,OK
TXN2326,AC002326,user2326@bank.com,1/1/2024,3325,USD,US,SUCCESS,OK
TXN2327,AC002327,user2327@bank.com,1/1/2024,3326,USD,US,SUCCESS,OK
TXN2328,AC002328,user2328@bank.com,1/1/2024,3327,USD,US,SUCCESS,OK
TXN2329,AC002329,user2329@bank.com,1/1/2024,3328,USD,US,SUCCESS,OK
TXN2330,AC002330,user2330@bank.com,1/1/2024,3329,USD,US,SUCCESS,OK
TXN2331,AC002331,user2331@bank.com,1/1/2024,3330,USD,US,SUCCESS,OK
TXN2332,AC002332,user2332@bank.com,1/1/2024,3331,USD,US,SUCCESS,OK
TXN2333,AC002333,user2333@bank.com,1/1/2024,3332,USD,US,SUCCESS,OK
TXN2334,AC002334,user2334@bank.com,1/1/2024,3333,USD,US,SUCCESS,OK
