transaction_id,account_number,customer_name,email,transaction_date,amount,currency,balance,status,remarks
2454,00081981,Customer 2454,user2454@mail.com,2023-10-16,$2921.23,USD,8222.73, CLOSED, OK 
2455,90715,Customer 2455,user2455mail.com,2025-11-18,985.51,INR,2120.83, CLOSED,Processed
2456,16906, Customer 2456 ,user2456@test.org,14/07/2023,2618.72,USD,8217.17, CLOSED,Processed
2457,00073240,Customer 2457,user2457@test.org,2025-01-19,$1857.09,USD,5250.61,ACTIVE,Processed
2458,52470,Customer 2458,user2458@test.org,2024-06-09,1660.99,USD,9491.16,active,Processed
2459,68443,Customer 2459,user2459@test.org,2023-09-08,1885.98,INR,3857.54, CLOSED,Processed
2460,00066195, Customer 2460 ,user2460example.com,27/10/2023,$1537.45,USD,4616.26,ACTIVE, OK 
2461,51124,Customer 2461,user2461@mail.com,2025-10-29,732.48,INR,9647.02, CLOSED,Processed
2462,32522,Customer 2462,user2462@example.com,2024-12-12,3340.98,EUR,2653.96, CLOSED,Processed
2463,00055153,Customer 2463,user2463@test.org,2025-05-31,$3027.37,EUR,7426.34,ACTIVE,Processed
2464,24365, Customer 2464 ,user2464@example.com,12/05/2023,4393.5,EUR,5745.25,ACTIVE,Processed
2465,48923,Customer 2465,user2465test.org,2024-10-11,3644.04,USD,4857.6,ACTIVE,Processed
2466,00015137,Customer 2466,user2466@test.org,2025-12-17,$1772.5,USD,1162.26, CLOSED, OK 
2467,22595,Customer 2467,user2467@test.org,2025-10-27,522.77,EUR,1262.41,PENDING ,Processed
2468,46606, Customer 2468 ,user2468@mail.com,27/05/2024,703.93,INR,1238.54,active,Processed
2469,00083420,Customer 2469,user2469@example.com,2025-04-08,$1978.69,INR,4671.76,PENDING ,Processed
2470,70456,Customer 2470,user2470mail.com,2024-01-06,3990.33,USD,9038.79,ACTIVE,Processed
2471,16494,Customer 2471,user2471@example.com,2023-09-29,1990.7,INR,3615.36, CLOSED,Processed
2472,00038378, Customer 2472 ,user2472@example.com,06/01/2026,$4970.43,EUR,3143.39, CLOSED, OK 
2473,91127,Customer 2473,user2473@example.com,2024-06-09,2326.05,EUR,2036.02, CLOSED,Processed
2474,30999,Customer 2474,user2474@example.com,2024-12-17,1923.26,USD,9847.44,ACTIVE,Processed
2475,00095929,Customer 2475,user2475example.com,2024-05-16,$263.16,USD,9884.92,PENDING ,Processed
2476,65284, Customer 2476 ,user2476@test.org,19/06/2023,2834.98,USD,1654.2,PENDING ,Processed
2477,82325,Customer 2477,user2477@example.com,2023-08-12,4660.76,INR,8607.5,PENDING ,Processed
2478,00097680,Customer 2478,user2478@example.com,2025-01-05,$522.36,INR,1753.75, CLOSED, OK 
2479,51109,Customer 2479,user2479@mail.com,2025-07-10,4709.43,EUR,7363.02,ACTIVE,Processed
2480,69860, Customer 2480 ,user2480example.com,03/04/2024,1955.9,EUR,4466.4, CLOSED,Processed
2481,00016654,Customer 2481,user2481@test.org,2025-06-04,$3508.95,EUR,7278.16, CLOSED,Processed
2482,17802,Customer 2482,user2482@mail.com,2025-07-05,2248.99,INR,4520.18, CLOSED,Processed
2483,34107,Customer 2483,user2483@test.org,2025-02-21,1252.48,EUR,5795.08,ACTIVE,Processed
2484,00045139, Customer 2484 ,user2484@example.com,25/11/2023,$1997.35,USD,6812.62, CLOSED, OK 
2485,63909,Customer 2485,user2485test.org,2025-12-27,1611.53,INR,4593.06, CLOSED,Processed
2486,46476,Customer 2486,user2486@mail.com,2025-06-01,2237.02,EUR,2244.58, CLOSED,Processed
2487,00014966,Customer 2487,user2487@test.org,2025-03-19,$2824.47,USD,4104.78,PENDING ,Processed
2488,61821, Customer 2488 ,user2488@example.com,04/08/2023,3200.56,INR,4345.98,PENDING ,Processed
2489,89398,Customer 2489,user2489@mail.com,2025-06-16,1398.81,INR,3922.93,ACTIVE,Processed
2490,00079455,Customer 2490,user2490example.com,2024-06-30,$579.47,INR,4841.56,PENDING , OK 
2491,68130,Customer 2491,user2491@test.org,2024-02-15,3205.63,EUR,7247.17,PENDING ,Processed
2492,98801, Customer 2492 ,user2492@test.org,25/03/2025,2259.64,USD,7620.87, CLOSED,Processed
2493,00043550,Customer 2493,user2493@example.com,2024-03-21,$3719.6,EUR,4946.72,ACTIVE,Processed
2494,24498,Customer 2494,user2494@example.com,2024-02-13,3451.09,INR,6548.96,PENDING ,Processed
2495,17482,Customer 2495,user2495mail.com,2023-05-04,4327.17,EUR,5919.25, CLOSED,Processed
2496,00075509, Customer 2496 ,user2496@mail.com,01/07/2025,$4510.73,EUR,2397.07,active, OK 
2497,13342,Customer 2497,user2497@example.com,2024-01-03,581.15,EUR,4447.48, CLOSED,Processed
2498,44918,Customer 2498,user2498@mail.com,2025-12-03,3938.37,EUR,1582.45,ACTIVE,Processed
2499,00090132,Customer 2499,user2499@mail.com,2023-06-29,$4056.57,USD,7566.96,PENDING ,Processed
2500,25578, Customer 2500 ,user2500example.com,20/09/2024,3033.58,INR,4881.31, CLOSED,Processed
2501,14245,Customer 2501,user2501@mail.com,2024-10-09,2605.89,EUR,7423.5,PENDING ,Processed
2502,00039328,Customer 2502,user2502@example.com,2024-04-04,$1233.26,USD,4466.65,PENDING , OK 
2503,40072,Customer 2503,user2503@mail.com,2025-02-15,1943.01,USD,5088.99,ACTIVE,Processed
2504,68896, Customer 2504 ,user2504@example.com,26/07/2024,776.13,USD,3742.86,PENDING ,Processed
2505,00067881,Customer 2505,user2505test.org,2025-04-09,$202.87,EUR,2985.33,active,Processed
2506,37325,Customer 2506,user2506@test.org,2024-11-25,1266.29,INR,5208.62, CLOSED,Processed
2507,83004,Customer 2507,user2507@mail.com,2025-06-18,559.27,USD,2481.35,PENDING ,Processed
2508,00097933, Customer 2508 ,user2508@mail.com,14/12/2024,$793.01,EUR,4635.38,PENDING , OK 
2509,99768,Customer 2509,user2509@example.com,2024-01-10,4276.92,EUR,3814.91,ACTIVE,Processed
2510,96721,Customer 2510,user2510example.com,2023-09-11,4065.45,INR,9901.84,PENDING ,Processed
2511,00065835,Customer 2511,user2511@example.com,2025-02-17,$2575.99,INR,8457.73,active,Processed
2512,60086, Customer 2512 ,user2512@test.org,20/08/2024,4687.98,INR,7736.69,active,Processed
2513,38575,Customer 2513,user2513@test.org,2025-05-29,3981.4,USD,7553.42,ACTIVE,Processed
2514,00041979,Customer 2514,user2514@mail.com,2024-03-07,$494.59,INR,9025.65,PENDING , OK 
2515,33571,Customer 2515,user2515example.com,2025-07-30,4424.66,USD,8660.73,ACTIVE,Processed
2516,40482, Customer 2516 ,user2516@test.org,26/05/2024,1277.91,INR,5037.53,ACTIVE,Processed
2517,00032069,Customer 2517,user2517@mail.com,2023-07-13,$4660.41,INR,4002.07,PENDING ,Processed
2518,75120,Customer 2518,user2518@test.org,2025-05-08,1972.38,USD,7561.67, CLOSED,Processed
2519,71387,Customer 2519,user2519@mail.com,2025-07-19,1747.33,INR,3910.48,active,Processed
2520,00073045, Customer 2520 ,user2520example.com,14/10/2025,$774.47,INR,2334.55,ACTIVE, OK 
2521,65019,Customer 2521,user2521@test.org,2023-11-17,3213.84,INR,2687.23, CLOSED,Processed
2522,26748,Customer 2522,user2522@mail.com,2025-06-23,811.1,INR,1079.47,PENDING ,Processed
2523,00021997,Customer 2523,user2523@mail.com,2024-09-05,$2939.94,EUR,6837.5,ACTIVE,Processed
2524,10416, Customer 2524 ,user2524@mail.com,16/08/2024,694.23,EUR,9905.08,active,Processed
2525,78574,Customer 2525,user2525test.org,2025-03-30,4996.06,INR,9811.88, CLOSED,Processed
2526,00031250,Customer 2526,user2526@test.org,2023-10-22,$801.86,INR,3160.96,PENDING , OK 
2527,86162,Customer 2527,user2527@mail.com,2025-03-14,490.86,USD,5439.03, CLOSED,Processed
2528,79363, Customer 2528 ,user2528@mail.com,18/11/2025,4157.82,INR,6594.86,active,Processed
2529,00054695,Customer 2529,user2529@mail.com,2023-09-08,$1703.32,USD,8629.82, CLOSED,Processed
2530,70185,Customer 2530,user2530example.com,2023-11-03,911.71,EUR,7920.93,ACTIVE,Processed
2531,13659,Customer 2531,user2531@test.org,2023-12-01,3782.54,INR,2718.57,PENDING ,Processed
2532,00047202, Customer 2532 ,user2532@mail.com,22/01/2024,$772.37,EUR,6825.9,PENDING , OK 
2533,92691,Customer 2533,user2533@mail.com,2025-02-04,1881.16,INR,5202.95,PENDING ,Processed
2534,45513,Customer 2534,user2534@test.org,2024-01-11,4645.97,USD,4070.65,ACTIVE,Processed
2535,00037468,Customer 2535,user2535example.com,2024-12-16,$2309.62,INR,5644.81,active,Processed
2536,82139, Customer 2536 ,user2536@mail.com,03/11/2025,4512.35,EUR,7976.92,ACTIVE,Processed
2537,62643,Customer 2537,user2537@mail.com,2025-07-12,973.3,USD,6694.54,active,Processed
2538,00060016,Customer 2538,user2538@test.org,2023-09-20,$4525.25,EUR,3670.34, CLOSED, OK 
2539,53116,Customer 2539,user2539@test.org,2023-05-27,859.56,EUR,8856.9, CLOSED,Processed
2540,30752, Customer 2540 ,user2540mail.com,24/08/2025,1784.24,EUR,8145.16,ACTIVE,Processed
2541,00053920,Customer 2541,user2541@test.org,2025-10-16,$4638.04,EUR,8769.27,active,Processed
2542,42659,Customer 2542,user2542@test.org,2024-01-23,919.39,USD,6213.1,active,Processed
2543,39502,Customer 2543,user2543@test.org,2023-07-01,123.03,EUR,9153.79,ACTIVE,Processed
2544,00013710, Customer 2544 ,user2544@test.org,08/03/2024,$1614.98,INR,7623.08,PENDING , OK 
2545,89858,Customer 2545,user2545test.org,2023-09-23,3313.29,INR,7802.61,ACTIVE,Processed
2546,45729,Customer 2546,user2546@mail.com,2023-12-17,1933.25,INR,7630.44, CLOSED,Processed
2547,00049653,Customer 2547,user2547@example.com,2023-11-23,$4500.39,EUR,8408.9, CLOSED,Processed
2548,71571, Customer 2548 ,user2548@test.org,31/12/2023,2195.76,EUR,7768.9,PENDING ,Processed
2549,58069,Customer 2549,user2549@test.org,2023-06-05,2202.55,EUR,6682.27, CLOSED,Processed
2550,00014509,Customer 2550,user2550mail.com,2025-07-09,$3575.32,EUR,2382.72,active, OK 
2551,85274,Customer 2551,user2551@example.com,2024-10-23,4632.94,EUR,6605.43,ACTIVE,Processed
2552,46337, Customer 2552 ,user2552@test.org,20/05/2024,2064.98,USD,8312.59,active,Processed
2553,00035840,Customer 2553,user2553@example.com,2025-07-02,$3365.92,EUR,5329.55,PENDING ,Processed
2554,69015,Customer 2554,user2554@example.com,2023-07-04,3034.13,EUR,6258.88,ACTIVE,Processed
2555,65464,Customer 2555,user2555test.org,2025-02-18,4487.4,USD,4121.06,PENDING ,Processed
2556,00012297, Customer 2556 ,user2556@test.org,03/12/2024,$4174.96,USD,5013.83,active, OK 
2557,27545,Customer 2557,user2557@example.com,2024-05-12,4704.67,INR,5763.85,active,Processed
2558,84639,Customer 2558,user2558@mail.com,2026-01-05,2682.06,EUR,4636.17,ACTIVE,Processed
2559,00079304,Customer 2559,user2559@test.org,2025-12-30,$3004.41,INR,7882.16, CLOSED,Processed
2560,73207, Customer 2560 ,user2560example.com,15/02/2025,4410.85,USD,3079.28,active,Processed
2561,44604,Customer 2561,user2561@mail.com,2025-12-17,4334.3,USD,6435.68,PENDING ,Processed
2562,00096825,Customer 2562,user2562@example.com,2024-10-08,$2887.51,EUR,1109.27,ACTIVE, OK 
2563,45178,Customer 2563,user2563@test.org,2025-02-10,1667.93,INR,6528.05,PENDING ,Processed
2564,27050, Customer 2564 ,user2564@example.com,11/11/2025,3846.39,EUR,9336.21,PENDING ,Processed
2565,00035316,Customer 2565,user2565example.com,2024-04-09,$3450.3,INR,8705.68,active,Processed
2566,87641,Customer 2566,user2566@example.com,2024-04-25,4392.78,INR,5586.41,ACTIVE,Processed
2567,65230,Customer 2567,user2567@test.org,2023-06-26,2995.31,EUR,9739.55, CLOSED,Processed
2568,00087927, Customer 2568 ,user2568@mail.com,10/05/2025,$1235.81,INR,3915.88,PENDING , OK 
2569,83505,Customer 2569,user2569@test.org,2023-09-06,4239.27,INR,5784.43,ACTIVE,Processed
2570,51216,Customer 2570,user2570mail.com,2025-12-29,4993.05,INR,7615.62,active,Processed
2571,00075676,Customer 2571,user2571@mail.com,2023-05-04,$4938.52,USD,5872.98,ACTIVE,Processed
2572,84960, Customer 2572 ,user2572@test.org,21/05/2023,1270.05,EUR,8981.32,ACTIVE,Processed
2573,18088,Customer 2573,user2573@mail.com,2023-10-02,3244.85,INR,3408.1,ACTIVE,Processed
2574,00056602,Customer 2574,user2574@test.org,2024-07-20,$3020.69,INR,9540.04,ACTIVE, OK 
2575,74309,Customer 2575,user2575mail.com,2025-06-10,1539.4,INR,1321.56,active,Processed
2576,50247, Customer 2576 ,user2576@mail.com,08/09/2023,322.78,EUR,9343.45,PENDING ,Processed
2577,00034628,Customer 2577,user2577@example.com,2025-04-04,$3423.16,EUR,4600.7,active,Processed
2578,74597,Customer 2578,user2578@test.org,2024-06-04,4826.0,EUR,5966.0, CLOSED,Processed
2579,99633,Customer 2579,user2579@example.com,2024-03-06,4522.36,EUR,5085.05,PENDING ,Processed
2580,00098952, Customer 2580 ,user2580mail.com,09/04/2025,$3467.72,INR,7613.56,ACTIVE, OK 
2581,70359,Customer 2581,user2581@example.com,2023-07-05,3191.24,EUR,6375.36,active,Processed
2582,36000,Customer 2582,user2582@test.org,2023-10-05,3501.41,USD,6073.9, CLOSED,Processed
2583,00088244,Customer 2583,user2583@test.org,2024-07-09,$4141.53,EUR,6396.28, CLOSED,Processed
2584,16884, Customer 2584 ,user2584@example.com,18/07/2024,494.54,USD,6340.47,active,Processed
2585,43925,Customer 2585,user2585test.org,2025-07-21,3278.41,USD,8068.61, CLOSED,Processed
2586,00053062,Customer 2586,user2586@test.org,2023-12-29,$3688.95,EUR,3735.72,PENDING , OK 
2587,55538,Customer 2587,user2587@test.org,2025-06-23,1173.58,USD,9054.08,ACTIVE,Processed
2588,10019, Customer 2588 ,user2588@example.com,31/01/2025,3219.08,INR,2019.83,active,Processed
2589,00051504,Customer 2589,user2589@mail.com,2024-01-01,$1445.93,EUR,7011.16,active,Processed
2590,28230,Customer 2590,user2590test.org,2023-06-30,2539.92,EUR,6552.61,PENDING ,Processed
2591,18805,Customer 2591,user2591@example.com,2024-06-24,3414.32,INR,6837.06,active,Processed
2592,00034564, Customer 2592 ,user2592@mail.com,27/12/2024,$4874.27,EUR,9989.28,active, OK 
2593,76819,Customer 2593,user2593@example.com,2025-04-29,3284.6,EUR,7304.22,PENDING ,Processed
2594,33484,Customer 2594,user2594@mail.com,2025-12-31,4372.26,EUR,7639.18,ACTIVE,Processed
2595,00047351,Customer 2595,user2595mail.com,2024-01-09,$2406.97,USD,7787.51,active,Processed
2596,55403, Customer 2596 ,user2596@mail.com,15/11/2023,2421.74,INR,1854.41,ACTIVE,Processed
2597,78583,Customer 2597,user2597@test.org,2024-04-21,1410.36,USD,9743.49, CLOSED,Processed
2598,00023406,Customer 2598,user2598@test.org,2023-09-07,$263.18,USD,1800.38,ACTIVE, OK 
2599,17780,Customer 2599,user2599@example.com,2024-04-21,3599.39,EUR,5120.21,PENDING ,Processed
2600,57535, Customer 2600 ,user2600test.org,18/12/2024,3461.55,INR,4869.42,active,Processed
2601,00037198,Customer 2601,user2601@mail.com,2023-11-01,$195.88,EUR,6424.3,active,Processed
2602,12183,Customer 2602,user2602@mail.com,2025-07-25,4191.01,USD,2440.53,active,Processed
2603,19022,Customer 2603,user2603@test.org,2023-05-06,128.63,EUR,8122.51,PENDING ,Processed
2604,00084419, Customer 2604 ,user2604@mail.com,25/08/2025,$848.36,USD,4293.0,active, OK 
2605,13114,Customer 2605,user2605mail.com,2024-07-31,1122.83,INR,2787.0,PENDING ,Processed
2606,73238,Customer 2606,user2606@mail.com,2024-08-20,2017.71,INR,1442.24, CLOSED,Processed
2607,00022564,Customer 2607,user2607@mail.com,2023-09-17,$3882.91,INR,3999.76,ACTIVE,Processed
2608,94952, Customer 2608 ,user2608@example.com,17/08/2024,341.61,INR,9552.19, CLOSED,Processed
2609,70778,Customer 2609,user2609@test.org,2024-10-28,1185.79,USD,2257.05,ACTIVE,Processed
2610,00078366,Customer 2610,user2610mail.com,2025-09-15,$3838.27,USD,6362.75,ACTIVE, OK 
2611,38849,Customer 2611,user2611@mail.com,2024-05-25,1987.22,EUR,3200.61, CLOSED,Processed
2612,13151, Customer 2612 ,user2612@test.org,11/11/2023,1702.72,USD,1054.54, CLOSED,Processed
2613,00041174,Customer 2613,user2613@mail.com,2024-08-15,$3332.34,USD,3058.4, CLOSED,Processed
2614,33730,Customer 2614,user2614@test.org,2024-04-30,3864.91,INR,6268.73,ACTIVE,Processed
2615,91843,Customer 2615,user2615test.org,2024-05-05,3597.85,USD,1267.0, CLOSED,Processed
2616,00095957, Customer 2616 ,user2616@example.com,06/11/2023,$2998.41,USD,5948.0,ACTIVE, OK 
2617,56709,Customer 2617,user2617@mail.com,2025-01-25,4345.0,USD,9427.51,active,Processed
2618,39069,Customer 2618,user2618@mail.com,2024-11-15,2240.63,USD,7517.01, CLOSED,Processed
2619,00077438,Customer 2619,user2619@test.org,2023-12-11,$812.8,EUR,6242.31,PENDING ,Processed
2620,67204, Customer 2620 ,user2620test.org,28/08/2023,2421.19,EUR,2249.55,active,Processed
2621,97450,Customer 2621,user2621@test.org,2024-01-11,646.79,INR,1946.53, CLOSED,Processed
2622,00045863,Customer 2622,user2622@example.com,2023-08-06,$3232.68,INR,7354.45,ACTIVE, OK 
2623,35015,Customer 2623,user2623@mail.com,2023-08-25,1824.07,USD,6562.63,active,Processed
2624,22163, Customer 2624 ,user2624@example.com,03/11/2023,3835.28,EUR,8052.59,ACTIVE,Processed
2625,00073249,Customer 2625,user2625test.org,2025-09-08,$4138.59,INR,4343.13, CLOSED,Processed
2626,11348,Customer 2626,user2626@test.org,2025-12-12,228.84,USD,6100.35,PENDING ,Processed
2627,50455,Customer 2627,user2627@mail.com,2024-01-25,1026.58,USD,4284.23,PENDING ,Processed
2628,00039910, Customer 2628 ,user2628@example.com,03/05/2025,$3900.97,EUR,4727.33,ACTIVE, OK 
2629,28256,Customer 2629,user2629@example.com,2024-06-23,4532.76,USD,1907.39, CLOSED,Processed
2630,73221,Customer 2630,user2630mail.com,2023-09-11,3006.71,INR,1430.28,PENDING ,Processed
2631,00021240,Customer 2631,user2631@test.org,2023-10-24,$1001.14,USD,5357.55,PENDING ,Processed
2632,61579, Customer 2632 ,user2632@example.com,04/05/2024,339.08,USD,1492.06,ACTIVE,Processed
2633,11860,Customer 2633,user2633@test.org,2025-11-09,2391.63,INR,8968.67, CLOSED,Processed
2634,00029943,Customer 2634,user2634@test.org,2024-07-24,$2120.86,INR,2823.43,PENDING , OK 
2635,59859,Customer 2635,user2635mail.com,2025-05-05,336.24,EUR,6425.94, CLOSED,Processed
2636,47668, Customer 2636 ,user2636@test.org,28/05/2025,1488.97,EUR,6876.18, CLOSED,Processed
2637,00043719,Customer 2637,user2637@test.org,2024-05-02,$1609.17,EUR,8165.11,PENDING ,Processed
2638,98415,Customer 2638,user2638@example.com,2024-05-04,4835.05,EUR,4276.95,ACTIVE,Processed
2639,84757,Customer 2639,user2639@mail.com,2023-09-22,1512.1,USD,6612.42,ACTIVE,Processed
2640,00037781, Customer 2640 ,user2640example.com,24/08/2025,$3090.79,INR,3702.3,active, OK 
2641,37017,Customer 2641,user2641@example.com,2025-05-30,3651.01,INR,5612.12,active,Processed
2642,19849,Customer 2642,user2642@mail.com,2024-10-11,4378.91,INR,7095.42,ACTIVE,Processed
2643,00037442,Customer 2643,user2643@test.org,2023-10-04,$272.2,EUR,3593.83, CLOSED,Processed
2644,31416, Customer 2644 ,user2644@test.org,27/10/2025,1435.35,USD,1793.01,PENDING ,Processed
2645,26284,Customer 2645,user2645mail.com,2024-10-24,373.29,USD,7176.07,ACTIVE,Processed
2646,00018719,Customer 2646,user2646@mail.com,2024-09-27,$1220.12,USD,5409.58,active, OK 
2647,95255,Customer 2647,user2647@example.com,2024-12-12,4638.21,INR,1966.9,PENDING ,Processed
2648,94897, Customer 2648 ,user2648@mail.com,18/08/2023,4810.93,EUR,3249.56, CLOSED,Processed
2649,00077653,Customer 2649,user2649@mail.com,2023-07-09,$3780.26,INR,1179.01,active,Processed
2650,25050,Customer 2650,user2650mail.com,2023-06-16,4162.74,USD,7943.56,PENDING ,Processed
2651,21855,Customer 2651,user2651@example.com,2025-01-13,3021.37,INR,4695.02,ACTIVE,Processed
2652,00087956, Customer 2652 ,user2652@test.org,07/10/2024,$4582.76,INR,1749.75,active, OK 
2653,32923,Customer 2653,user2653@example.com,2024-09-28,1015.9,USD,8095.81, CLOSED,Processed
2654,34337,Customer 2654,user2654@test.org,2023-07-24,3376.06,USD,8134.76,active,Processed
2655,00084916,Customer 2655,user2655example.com,2024-07-23,$2527.63,USD,7317.05,PENDING ,Processed
2656,29451, Customer 2656 ,user2656@example.com,10/07/2024,3672.59,INR,7314.54,ACTIVE,Processed
2657,91975,Customer 2657,user2657@example.com,2025-01-18,3205.39,EUR,5368.2,active,Processed
2658,00069775,Customer 2658,user2658@example.com,2025-02-22,$1064.48,INR,9729.45,active, OK 
2659,83495,Customer 2659,user2659@mail.com,2025-08-02,4111.17,USD,7387.99,active,Processed
2660,77396, Customer 2660 ,user2660mail.com,25/10/2023,2367.72,USD,7017.24,PENDING ,Processed
2661,00061250,Customer 2661,user2661@example.com,2024-03-14,$292.75,EUR,5124.95,PENDING ,Processed
2662,31108,Customer 2662,user2662@test.org,2025-05-29,1204.99,INR,2091.56,ACTIVE,Processed
2663,63761,Customer 2663,user2663@example.com,2024-06-19,1541.91,USD,6230.52, CLOSED,Processed
2664,00015557, Customer 2664 ,user2664@mail.com,11/05/2023,$2322.13,EUR,4217.8,active, OK 
2665,95256,Customer 2665,user2665test.org,2025-04-12,4053.98,INR,6552.01, CLOSED,Processed
2666,26776,Customer 2666,user2666@test.org,2024-12-15,3051.79,USD,4100.89,active,Processed
2667,00056562,Customer 2667,user2667@example.com,2025-12-17,$3866.11,EUR,6358.02,ACTIVE,Processed
2668,29985, Customer 2668 ,user2668@test.org,06/11/2025,842.0,USD,5955.58,PENDING ,Processed
2669,15875,Customer 2669,user2669@mail.com,2024-10-13,2996.44,USD,8979.61,active,Processed
2670,00067826,Customer 2670,user2670test.org,2024-08-26,$1571.99,EUR,5427.03,PENDING , OK 
2671,96408,Customer 2671,user2671@test.org,2024-08-08,2506.18,EUR,1876.05,active,Processed
2672,70576, Customer 2672 ,user2672@example.com,07/05/2025,4728.0,INR,5612.02, CLOSED,Processed
2673,00010837,Customer 2673,user2673@mail.com,2023-06-05,$3709.21,USD,3951.27, CLOSED,Processed
2674,33861,Customer 2674,user2674@example.com,2024-04-27,4713.6,EUR,2613.98, CLOSED,Processed
2675,20288,Customer 2675,user2675mail.com,2023-09-02,4106.37,INR,5856.85,ACTIVE,Processed
2676,00042342, Customer 2676 ,user2676@test.org,03/08/2024,$4769.22,EUR,2742.77,ACTIVE, OK 
2677,68785,Customer 2677,user2677@mail.com,2024-12-08,3104.93,USD,3992.05, CLOSED,Processed
2678,18081,Customer 2678,user2678@example.com,2023-11-17,367.73,USD,4856.49,PENDING ,Processed
2679,00038342,Customer 2679,user2679@example.com,2025-03-09,$1238.42,EUR,3910.26,ACTIVE,Processed
2680,22917, Customer 2680 ,user2680mail.com,02/12/2025,1591.65,EUR,4988.45,ACTIVE,Processed
2681,10242,Customer 2681,user2681@example.com,2023-06-21,2001.54,USD,4153.96,active,Processed
2682,00078500,Customer 2682,user2682@test.org,2025-06-01,$3406.69,USD,6981.92, CLOSED, OK 
2683,54512,Customer 2683,user2683@test.org,2025-03-27,913.44,EUR,7613.23,active,Processed
2684,26826, Customer 2684 ,user2684@test.org,27/04/2024,4600.76,EUR,7182.86,ACTIVE,Processed
2685,00028500,Customer 2685,user2685mail.com,2024-06-17,$2956.43,USD,5243.05,ACTIVE,Processed
2686,88433,Customer 2686,user2686@test.org,2025-06-21,4830.55,USD,1130.93, CLOSED,Processed
2687,24191,Customer 2687,user2687@mail.com,2025-04-21,3626.7,USD,6048.9,PENDING ,Processed
2688,00085275, Customer 2688 ,user2688@test.org,31/08/2023,$4530.42,USD,4524.5,active, OK 
2689,25301,Customer 2689,user2689@mail.com,2024-08-03,1719.87,USD,9603.82,active,Processed
2690,24649,Customer 2690,user2690test.org,2024-01-26,684.71,USD,4960.46,active,Processed
2691,00027849,Customer 2691,user2691@test.org,2024-05-16,$2002.6,INR,8656.08,ACTIVE,Processed
2692,12156, Customer 2692 ,user2692@example.com,13/09/2023,1013.63,INR,6507.83, CLOSED,Processed
2693,57526,Customer 2693,user2693@test.org,2024-10-15,1586.89,EUR,3984.31,PENDING ,Processed
2694,00055356,Customer 2694,user2694@mail.com,2024-06-09,$4376.3,INR,5497.02,ACTIVE, OK 
2695,55053,Customer 2695,user2695test.org,2023-10-03,4273.14,USD,9440.72, CLOSED,Processed
2696,21429, Customer 2696 ,user2696@test.org,18/04/2024,2553.75,INR,5119.48,PENDING ,Processed
2697,00085848,Customer 2697,user2697@example.com,2025-01-02,$1899.58,INR,9571.5,PENDING ,Processed
2698,61270,Customer 2698,user2698@test.org,2023-09-17,4693.21,INR,7417.71,ACTIVE,Processed
2699,80490,Customer 2699,user2699@example.com,2025-09-13,2824.35,EUR,9669.81,PENDING ,Processed
2700,00015957, Customer 2700 ,user2700mail.com,10/05/2023,$341.4,USD,3148.09,active, OK 
2701,60127,Customer 2701,user2701@mail.com,2025-03-03,1638.2,EUR,3787.72,PENDING ,Processed
2702,77348,Customer 2702,user2702@test.org,2025-10-02,2490.43,INR,9740.38,ACTIVE,Processed
2703,00089303,Customer 2703,user2703@example.com,2024-04-08,$903.08,INR,6951.68,ACTIVE,Processed
2704,57632, Customer 2704 ,user2704@test.org,23/09/2023,2833.81,EUR,5839.47,ACTIVE,Processed
2705,65535,Customer 2705,user2705example.com,2023-06-09,3947.47,EUR,8487.36,PENDING ,Processed
2706,00067462,Customer 2706,user2706@test.org,2024-03-13,$1590.41,EUR,4839.66, CLOSED, OK 
2707,39213,Customer 2707,user2707@mail.com,2024-06-03,3496.27,EUR,3053.71, CLOSED,Processed
2708,66302, Customer 2708 ,user2708@mail.com,15/10/2023,1267.72,USD,9694.03,active,Processed
2709,00016210,Customer 2709,user2709@test.org,2023-10-13,$3939.53,EUR,7185.27,ACTIVE,Processed
2710,80303,Customer 2710,user2710mail.com,2024-08-03,1130.01,INR,9089.9,PENDING ,Processed
2711,53754,Customer 2711,user2711@test.org,2023-08-14,3928.09,EUR,8174.8,PENDING ,Processed
2712,00063768, Customer 2712 ,user2712@test.org,12/04/2024,$1866.08,INR,8192.79,ACTIVE, OK 
2713,90651,Customer 2713,user2713@mail.com,2024-04-27,3502.43,EUR,5381.87,PENDING ,Processed
2714,56074,Customer 2714,user2714@test.org,2023-10-03,1894.28,EUR,2254.2,PENDING ,Processed
2715,00068788,Customer 2715,user2715test.org,2023-07-24,$4661.92,INR,2845.29,ACTIVE,Processed
2716,46560, Customer 2716 ,user2716@example.com,23/07/2024,1906.53,EUR,5045.36,PENDING ,Processed
2717,73244,Customer 2717,user2717@example.com,2023-10-15,417.32,EUR,3826.15,active,Processed
2718,00094360,Customer 2718,user2718@test.org,2024-05-28,$3577.62,EUR,7729.19,active, OK 
2719,95990,Customer 2719,user2719@example.com,2026-01-03,4060.87,INR,4113.52,active,Processed
2720,14666, Customer 2720 ,user2720mail.com,28/08/2025,3479.36,EUR,7200.85, CLOSED,Processed
2721,00043627,Customer 2721,user2721@mail.com,2025-03-04,$659.53,USD,4694.19, CLOSED,Processed
2722,76565,Customer 2722,user2722@example.com,2025-12-23,3498.31,INR,3528.57,ACTIVE,Processed
